Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,protein localization to membrane (GO:0072657),2/195,0.1834808130792359,0.2767129335463274,0,0,2.620831672645144,4.444000587626129,RAMP2;RAMP3
GO_Biological_Process_2021,positive regulation of fat cell differentiation (GO:0045600),1/51,0.1850797632262459,0.2768733554715212,0,0,5.030379746835443,8.486091643982048,LMO3
GO_Biological_Process_2021,gonad development (GO:0008406),1/51,0.1850797632262459,0.2768733554715212,0,0,5.030379746835443,8.486091643982048,GATA6
GO_Biological_Process_2021,regulation of interleukin-12 production (GO:0032655),1/51,0.1850797632262459,0.2768733554715212,0,0,5.030379746835443,8.486091643982048,CLEC7A
GO_Biological_Process_2021,regulation of protein modification process (GO:0031399),1/51,0.1850797632262459,0.2768733554715212,0,0,5.030379746835443,8.486091643982048,CDH5
GO_Biological_Process_2021,fatty acid beta-oxidation (GO:0006635),1/52,0.1883477728874134,0.2789501945757701,0,0,4.931496649292629,8.232961888238323,ACADL
GO_Biological_Process_2021,sprouting angiogenesis (GO:0002040),1/52,0.1883477728874134,0.2789501945757701,0,0,4.931496649292629,8.232961888238323,RAMP2
GO_Biological_Process_2021,positive regulation of protein localization to cell periphery (GO:1904377),1/52,0.1883477728874134,0.2789501945757701,0,0,4.931496649292629,8.232961888238323,RAMP3
GO_Biological_Process_2021,positive regulation of protein localization to plasma membrane (GO:1903078),1/52,0.1883477728874134,0.2789501945757701,0,0,4.931496649292629,8.232961888238323,RAMP3
GO_Biological_Process_2021,cilium movement (GO:0003341),1/52,0.1883477728874134,0.2789501945757701,0,0,4.931496649292629,8.232961888238323,CFAP73
GO_Biological_Process_2021,epidermal cell differentiation (GO:0009913),1/53,0.1916028402963843,0.2809670108694014,0,0,4.836416747809153,7.991359335788431,GATA6
GO_Biological_Process_2021,positive regulation of chemokine production (GO:0032722),1/53,0.1916028402963843,0.2809670108694014,0,0,4.836416747809153,7.991359335788431,CLEC7A
GO_Biological_Process_2021,cardiac muscle tissue development (GO:0048738),1/53,0.1916028402963843,0.2809670108694014,0,0,4.836416747809153,7.991359335788431,GATA6
GO_Biological_Process_2021,positive regulation of NIK/NF-kappaB signaling (GO:1901224),1/53,0.1916028402963843,0.2809670108694014,0,0,4.836416747809153,7.991359335788431,CD86
GO_Biological_Process_2021,positive regulation of phagocytosis (GO:0050766),1/53,0.1916028402963843,0.2809670108694014,0,0,4.836416747809153,7.991359335788431,CLEC7A
GO_Biological_Process_2021,regulation of proteolysis (GO:0030162),1/54,0.1948450160679214,0.2829256397698586,0,0,4.744924767136374,7.760565621373132,GSAP
GO_Biological_Process_2021,regulation of focal adhesion assembly (GO:0051893),1/54,0.1948450160679214,0.2829256397698586,0,0,4.744924767136374,7.760565621373132,FAM107A
GO_Biological_Process_2021,regulation of humoral immune response (GO:0002920),1/54,0.1948450160679214,0.2829256397698586,0,0,4.744924767136374,7.760565621373132,GATA6
GO_Biological_Process_2021,striated muscle contraction (GO:0006941),1/54,0.1948450160679214,0.2829256397698586,0,0,4.744924767136374,7.760565621373132,SLC8A1
GO_Biological_Process_2021,regulation of potassium ion transmembrane transport (GO:1901379),1/54,0.1948450160679214,0.2829256397698586,0,0,4.744924767136374,7.760565621373132,KCNE1
GO_Biological_Process_2021,regulation of cardiac conduction (GO:1903779),1/55,0.1980743505869381,0.2870530627646642,0,0,4.656821378340366,7.53991915108379,SLC8A1
GO_Biological_Process_2021,glycosaminoglycan catabolic process (GO:0006027),1/56,0.2012908940694444,0.2894531848828058,0,0,4.571921749136939,7.328809688127374,LUM
GO_Biological_Process_2021,blood vessel morphogenesis (GO:0048514),1/56,0.2012908940694444,0.2894531848828058,0,0,4.571921749136939,7.328809688127374,RAMP2
GO_Biological_Process_2021,positive regulation of interleukin-1 beta production (GO:0032731),1/56,0.2012908940694444,0.2894531848828058,0,0,4.571921749136939,7.328809688127374,CLEC7A
GO_Biological_Process_2021,Rho protein signal transduction (GO:0007266),1/56,0.2012908940694444,0.2894531848828058,0,0,4.571921749136939,7.328809688127374,COL1A2
GO_Biological_Process_2021,negative regulation of cell cycle G2/M phase transition (GO:1902750),1/57,0.2044946965271934,0.2906802008106848,0,0,4.490054249547921,7.126673542819376,GPR132
GO_Biological_Process_2021,positive regulation of cell junction assembly (GO:1901890),1/57,0.2044946965271934,0.2906802008106848,0,0,4.490054249547921,7.126673542819376,CLDN5
GO_Biological_Process_2021,regulation of bone mineralization (GO:0030500),1/57,0.2044946965271934,0.2906802008106848,0,0,4.490054249547921,7.126673542819376,SLC8A1
GO_Biological_Process_2021,carboxylic acid transport (GO:0046942),1/57,0.2044946965271934,0.2906802008106848,0,0,4.490054249547921,7.126673542819376,SLC6A14
GO_Biological_Process_2021,regulation of mitotic nuclear division (GO:0007088),1/57,0.2044946965271934,0.2906802008106848,0,0,4.490054249547921,7.126673542819376,CD28
GO_Biological_Process_2021,monocarboxylic acid transport (GO:0015718),1/57,0.2044946965271934,0.2906802008106848,0,0,4.490054249547921,7.126673542819376,SLCO2A1
GO_Biological_Process_2021,positive regulation of protein binding (GO:0032092),1/58,0.2076858078344208,0.2935292750726481,0,0,4.41105929380413,6.932989285903756,CLDN5
GO_Biological_Process_2021,chordate embryonic development (GO:0043009),1/58,0.2076858078344208,0.2935292750726481,0,0,4.41105929380413,6.932989285903756,COL1A1
GO_Biological_Process_2021,regulation of phagocytosis (GO:0050764),1/58,0.2076858078344208,0.2935292750726481,0,0,4.41105929380413,6.932989285903756,CLEC7A
GO_Biological_Process_2021,protein polymerization (GO:0051258),1/59,0.2108642776050352,0.2968905009163873,0,0,4.334788302051506,6.747273926328725,FAM107A
GO_Biological_Process_2021,fatty acid oxidation (GO:0019395),1/59,0.2108642776050352,0.2968905009163873,0,0,4.334788302051506,6.747273926328725,ACADL
GO_Biological_Process_2021,response to organic cyclic compound (GO:0014070),1/60,0.2140301552862125,0.3007772257999426,0,0,4.261102767646428,6.569079488195031,FOXA1
GO_Biological_Process_2021,regulation of cell growth (GO:0001558),2/217,0.215458434020545,0.3022120189853392,0,0,2.3500298151460943,3.6072658494709975,FAM107A;ROS1
GO_Biological_Process_2021,negative regulation of response to stimulus (GO:0048585),1/61,0.217183490122814,0.3040568861719396,0,0,4.189873417721519,6.397989945967852,COL3A1
GO_Biological_Process_2021,cellular response to lipid (GO:0071396),2/219,0.2183941761163713,0.3051760427087523,0,0,2.3281342313600377,3.5421484441261835,CD86;RAMP3
GO_Biological_Process_2021,positive regulation of cysteine-type endopeptidase activity (GO:2001056),1/62,0.2203243312058669,0.3061435463572158,0,0,4.1209794563187385,6.233618471311068,CLEC7A
GO_Biological_Process_2021,positive regulation of interleukin-1 production (GO:0032732),1/62,0.2203243312058669,0.3061435463572158,0,0,4.1209794563187385,6.233618471311068,CLEC7A
GO_Biological_Process_2021,response to retinoic acid (GO:0032526),1/62,0.2203243312058669,0.3061435463572158,0,0,4.1209794563187385,6.233618471311068,GATA6
GO_Biological_Process_2021,negative regulation of endopeptidase activity (GO:0010951),1/63,0.2234527274061944,0.3081820143780601,0,0,4.05430788076766,6.075604959014088,TIMP3
GO_Biological_Process_2021,cell cycle G1/S phase transition (GO:0044843),1/63,0.2234527274061944,0.3081820143780601,0,0,4.05430788076766,6.075604959014088,GPR132
GO_Biological_Process_2021,negative regulation of peptidase activity (GO:0010466),1/63,0.2234527274061944,0.3081820143780601,0,0,4.05430788076766,6.075604959014088,TIMP3
GO_Biological_Process_2021,positive regulation of viral process (GO:0048524),1/63,0.2234527274061944,0.3081820143780601,0,0,4.05430788076766,6.075604959014088,CD28
GO_Biological_Process_2021,BMP signaling pathway (GO:0030509),1/65,0.2296723796837271,0.3155868624543065,0,0,3.9272151898734178,5.777331849106393,TMEM100
GO_Biological_Process_2021,inorganic anion transmembrane transport (GO:0098661),1/65,0.2296723796837271,0.3155868624543065,0,0,3.9272151898734178,5.777331849106393,ANO2
GO_Biological_Process_2021,ERBB signaling pathway (GO:0038127),1/66,0.2327637325881963,0.3169003478540214,0,0,3.866601752677702,5.636466643543788,GRB7
GO_Biological_Process_2021,positive regulation of cell cycle (GO:0045787),1/66,0.2327637325881963,0.3169003478540214,0,0,3.866601752677702,5.636466643543788,FOXA1
GO_Biological_Process_2021,positive regulation of cell death (GO:0010942),1/66,0.2327637325881963,0.3169003478540214,0,0,3.866601752677702,5.636466643543788,RAMP3
GO_Biological_Process_2021,negative regulation of G2/M transition of mitotic cell cycle (GO:0010972),1/66,0.2327637325881963,0.3169003478540214,0,0,3.866601752677702,5.636466643543788,GPR132
GO_Biological_Process_2021,cellular response to nutrient levels (GO:0031669),1/66,0.2327637325881963,0.3169003478540214,0,0,3.866601752677702,5.636466643543788,FAM107A
GO_Biological_Process_2021,regulation of viral genome replication (GO:0045069),1/67,0.2358428342152596,0.31991843324995,0,0,3.807825086306099,5.500744718280825,CD28
GO_Biological_Process_2021,vascular endothelial growth factor receptor signaling pathway (GO:0048010),1/67,0.2358428342152596,0.31991843324995,0,0,3.807825086306099,5.500744718280825,CLEC14A
GO_Biological_Process_2021,interferon-gamma-mediated signaling pathway (GO:0060333),1/68,0.2389097325251075,0.3234872655723172,0,0,3.750802947288872,5.369910129778693,HLA-DQB1
GO_Biological_Process_2021,positive regulation of cellular process (GO:0048522),4/625,0.2404610665701383,0.3246611946237691,0,0,1.6356470887363337,2.3311194677063667,CD86;CLDN5;RAMP3;CLEC7A
GO_Biological_Process_2021,negative regulation of cellular catabolic process (GO:0031330),1/69,0.2419644752384694,0.3246611946237691,0,0,3.695457930007446,5.243723097063879,TIMP3
GO_Biological_Process_2021,cellular response to decreased oxygen levels (GO:0036294),1/69,0.2419644752384694,0.3246611946237691,0,0,3.695457930007446,5.243723097063879,GATA6
GO_Biological_Process_2021,synapse assembly (GO:0007416),1/69,0.2419644752384694,0.3246611946237691,0,0,3.695457930007446,5.243723097063879,FLRT3
GO_Biological_Process_2021,peptidyl-tyrosine phosphorylation (GO:0018108),1/69,0.2419644752384694,0.3246611946237691,0,0,3.695457930007446,5.243723097063879,ITK
GO_Biological_Process_2021,fatty acid catabolic process (GO:0009062),1/70,0.2450071099893035,0.3275590551568706,0,0,3.6417171161254815,5.121958765484162,ACADL
GO_Biological_Process_2021,wound healing (GO:0042060),1/70,0.2450071099893035,0.3275590551568706,0,0,3.6417171161254815,5.121958765484162,COL3A1
GO_Biological_Process_2021,Fc-gamma receptor signaling pathway involved in phagocytosis (GO:0038096),1/71,0.248037684133097,0.3286499314763535,0,0,3.5895117540687163,5.0044060859658055,CD247
GO_Biological_Process_2021,regulation of TOR signaling (GO:0032006),1/71,0.248037684133097,0.3286499314763535,0,0,3.5895117540687163,5.0044060859658055,ROS1
GO_Biological_Process_2021,regulation of endopeptidase activity (GO:0052548),1/71,0.248037684133097,0.3286499314763535,0,0,3.5895117540687163,5.0044060859658055,TIMP3
GO_Biological_Process_2021,cellular response to BMP stimulus (GO:0071773),1/71,0.248037684133097,0.3286499314763535,0,0,3.5895117540687163,5.0044060859658055,TMEM100
GO_Biological_Process_2021,regulation of G1/S transition of mitotic cell cycle (GO:2000045),1/71,0.248037684133097,0.3286499314763535,0,0,3.5895117540687163,5.0044060859658055,FAM107A
GO_Biological_Process_2021,Fc-gamma receptor signaling pathway (GO:0038094),1/72,0.2510562448216857,0.3308769691966088,0,0,3.538776965591014,4.890866788979064,CD247
GO_Biological_Process_2021,cell morphogenesis involved in differentiation (GO:0000904),1/72,0.2510562448216857,0.3308769691966088,0,0,3.538776965591014,4.890866788979064,LPXN
GO_Biological_Process_2021,negative regulation of supramolecular fiber organization (GO:1902904),1/72,0.2510562448216857,0.3308769691966088,0,0,3.538776965591014,4.890866788979064,CDH5
GO_Biological_Process_2021,negative regulation of cell adhesion (GO:0007162),1/73,0.2540628391818678,0.3324772957194813,0,0,3.4894514767932487,4.781154446243804,LPXN
GO_Biological_Process_2021,regulation of actin filament-based process (GO:0032970),1/73,0.2540628391818678,0.3324772957194813,0,0,3.4894514767932487,4.781154446243804,FAM107A
GO_Biological_Process_2021,insulin receptor signaling pathway (GO:0008286),1/73,0.2540628391818678,0.3324772957194813,0,0,3.4894514767932487,4.781154446243804,GRB7
GO_Biological_Process_2021,regulation of hydrolase activity (GO:0051336),1/73,0.2540628391818678,0.3324772957194813,0,0,3.4894514767932487,4.781154446243804,CFAP73
GO_Biological_Process_2021,Fc receptor mediated stimulatory signaling pathway (GO:0002431),1/74,0.2570575139610798,0.3352138407014432,0,0,3.4414773712502167,4.675093620105514,CD247
GO_Biological_Process_2021,regulation of peptide hormone secretion (GO:0090276),1/74,0.2570575139610798,0.3352138407014432,0,0,3.4414773712502167,4.675093620105514,RAPGEF4
GO_Biological_Process_2021,positive regulation of DNA-binding transcription factor activity (GO:0051091),2/246,0.2582918381686312,0.336232533194955,0,0,2.067675493905002,2.798940314764407,FOXA1;CLEC7A
GO_Biological_Process_2021,fibroblast growth factor receptor signaling pathway (GO:0008543),1/75,0.2600403158441355,0.3373250250985115,0,0,3.3947998631542937,4.572519075729248,FLRT3
GO_Biological_Process_2021,integrin-mediated signaling pathway (GO:0007229),1/75,0.2600403158441355,0.3373250250985115,0,0,3.3947998631542937,4.572519075729248,COL3A1
GO_Biological_Process_2021,regulation of BMP signaling pathway (GO:0030510),1/76,0.263011291333037,0.3393989185549799,0,0,3.349367088607595,4.473275064844703,CDH5
GO_Biological_Process_2021,positive regulation of interleukin-6 production (GO:0032755),1/76,0.263011291333037,0.3393989185549799,0,0,3.349367088607595,4.473275064844703,CLEC7A
GO_Biological_Process_2021,chloride transport (GO:0006821),1/76,0.263011291333037,0.3393989185549799,0,0,3.349367088607595,4.473275064844703,ANO2
GO_Biological_Process_2021,inorganic cation import across plasma membrane (GO:0098659),1/77,0.2659704866749902,0.3420279048749441,0,0,3.3051299133910725,4.377214667761029,SLC8A1
GO_Biological_Process_2021,positive regulation of protein modification by small protein conjugation or removal (GO:1903322),1/77,0.2659704866749902,0.3420279048749441,0,0,3.3051299133910725,4.377214667761029,FAM107A
GO_Biological_Process_2021,positive regulation of signal transduction (GO:0009967),2/252,0.2671933858808578,0.3430060420823468,0,0,2.017435897435897,2.662576776027351,ELF3;LMO3
GO_Biological_Process_2021,negative regulation of protein serine/threonine kinase activity (GO:0071901),1/78,0.2689179480754235,0.3446236916614236,0,0,3.2620417557126418,4.284199185351186,SLC8A1
GO_Biological_Process_2021,regulation of fat cell differentiation (GO:0045598),1/80,0.2747778524538188,0.3503181555339065,0,0,3.179137958660471,4.106785989770075,LMO3
GO_Biological_Process_2021,regulation of NIK/NF-kappaB signaling (GO:1901222),1/80,0.2747778524538188,0.3503181555339065,0,0,3.179137958660471,4.106785989770075,CD86
GO_Biological_Process_2021,regulation of protein localization to plasma membrane (GO:1903076),1/80,0.2747778524538188,0.3503181555339065,0,0,3.179137958660471,4.106785989770075,RAMP3
GO_Biological_Process_2021,phospholipase C-activating G protein-coupled receptor signaling pathway (GO:0007200),1/81,0.2776903867521263,0.3534241285936153,0,0,3.1392405063291138,4.022147198204308,P2RY10
GO_Biological_Process_2021,regulation of G protein-coupled receptor signaling pathway (GO:0008277),1/82,0.2805913698064633,0.3558953784553774,0,0,3.1003281762775434,3.940070255549172,RAMP3
GO_Biological_Process_2021,positive regulation of protein ubiquitination (GO:0031398),1/82,0.2805913698064633,0.3558953784553774,0,0,3.1003281762775434,3.940070255549172,FAM107A
GO_Biological_Process_2021,epidermis development (GO:0008544),1/83,0.283480846786432,0.3565132005348009,0,0,3.0623649274467426,3.860450049760919,GATA6
GO_Biological_Process_2021,long-chain fatty acid metabolic process (GO:0001676),1/83,0.283480846786432,0.3565132005348009,0,0,3.0623649274467426,3.860450049760919,ACADL
GO_Biological_Process_2021,regulation of interleukin-1 beta production (GO:0032651),1/83,0.283480846786432,0.3565132005348009,0,0,3.0623649274467426,3.860450049760919,CLEC7A
GO_Biological_Process_2021,peptide metabolic process (GO:0006518),1/83,0.283480846786432,0.3565132005348009,0,0,3.0623649274467426,3.860450049760919,AEBP1
GO_Biological_Process_2021,regulation of Notch signaling pathway (GO:0008593),1/83,0.283480846786432,0.3565132005348009,0,0,3.0623649274467426,3.860450049760919,ELF3
GO_Biological_Process_2021,negative regulation of defense response (GO:0031348),1/85,0.2892254626868487,0.3615573318785741,0,0,2.9891500904159134,3.7081864002210687,CDH5
GO_Biological_Process_2021,G1/S transition of mitotic cell cycle (GO:0000082),1/85,0.2892254626868487,0.3615573318785741,0,0,2.9891500904159134,3.7081864002210687,GPR132
GO_Biological_Process_2021,B cell activation (GO:0042113),1/85,0.2892254626868487,0.3615573318785741,0,0,2.9891500904159134,3.7081864002210687,CD86
GO_Biological_Process_2021,protein-containing complex assembly (GO:0065003),2/267,0.2894407751157318,0.3615573318785741,0,0,1.9017900338655056,2.3578479929573737,LPXN;CD247
GO_Biological_Process_2021,negative regulation of cellular amide metabolic process (GO:0034249),1/86,0.2920806911352911,0.3642418030628337,0,0,2.9538346984363364,3.6353587272888825,GRB7
GO_Biological_Process_2021,negative regulation of transcription by RNA polymerase II (GO:0000122),4/684,0.2926742687716691,0.3643696433365411,0,0,1.4891640866873066,1.829728466078525,IRX2;GATA6;AEBP1;LDB2
GO_Biological_Process_2021,positive regulation of cell population proliferation (GO:0008284),3/474,0.2947764020931215,0.365943223835191,0,0,1.608817933658698,1.965232513007956,CD86;CLDN5;CLEC7A
GO_Biological_Process_2021,calcium ion transmembrane transport (GO:0070588),1/87,0.2949245927943992,0.365943223835191,0,0,2.9193405946423314,3.564618715656691,SLC8A1
GO_Biological_Process_2021,regulation of cation channel activity (GO:2001257),1/89,0.3005785927562063,0.3717155263751752,0,0,2.8527042577675488,3.4290817971424112,KCNE1
GO_Biological_Process_2021,regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043281),1/89,0.3005785927562063,0.3717155263751752,0,0,2.8527042577675488,3.4290817971424112,CLEC7A
GO_Biological_Process_2021,positive regulation of binding (GO:0051099),1/90,0.3033887793502783,0.3733241696151019,0,0,2.820509173659508,3.364134663979733,CLDN5
GO_Biological_Process_2021,cellular amino acid catabolic process (GO:0009063),1/90,0.3033887793502783,0.3733241696151019,0,0,2.820509173659508,3.364134663979733,KMO
GO_Biological_Process_2021,negative regulation of translation (GO:0017148),1/90,0.3033887793502783,0.3733241696151019,0,0,2.820509173659508,3.364134663979733,GRB7
GO_Biological_Process_2021,regulation of actin cytoskeleton organization (GO:0032956),1/91,0.3061878155088421,0.375522907615803,0,0,2.789029535864979,3.300974284480818,FAM107A
GO_Biological_Process_2021,positive regulation of transport (GO:0051050),1/91,0.3061878155088421,0.375522907615803,0,0,2.789029535864979,3.300974284480818,CLEC7A
GO_Biological_Process_2021,cellular response to fibroblast growth factor stimulus (GO:0044344),1/92,0.3089757449662489,0.377693579513932,0,0,2.758241758241758,3.2395342594006693,FLRT3
GO_Biological_Process_2021,positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100),1/92,0.3089757449662489,0.377693579513932,0,0,2.758241758241758,3.2395342594006693,CDH5
GO_Biological_Process_2021,positive regulation of peptidyl-serine phosphorylation (GO:0033138),1/93,0.3117526111639569,0.3792138319404197,0,0,2.728123280132086,3.1797513178046244,RAMP3
GO_Biological_Process_2021,regulation of heart contraction (GO:0008016),1/93,0.3117526111639569,0.3792138319404197,0,0,2.728123280132086,3.1797513178046244,SLC8A1
GO_Biological_Process_2021,visual perception (GO:0007601),1/93,0.3117526111639569,0.3792138319404197,0,0,2.728123280132086,3.1797513178046244,COL1A1
GO_Biological_Process_2021,negative regulation of cellular protein metabolic process (GO:0032269),1/94,0.3145184575056975,0.3819520384111744,0,0,2.698652511229073,3.121565136481931,GRB7
GO_Biological_Process_2021,sensory perception of light stimulus (GO:0050953),1/95,0.3172733271873974,0.3843310782796247,0,0,2.6698087799622945,3.0649181751127856,COL1A1
GO_Biological_Process_2021,positive regulation of programmed cell death (GO:0043068),2/286,0.3175134110315498,0.3843310782796247,0,0,1.7728421812928856,2.03386699355416,FOXA1;CLEC7A
GO_Biological_Process_2021,protein maturation (GO:0051604),1/97,0.3227503083951877,0.388767416930567,0,0,2.613924050632912,2.9560247424777546,AEBP1
GO_Biological_Process_2021,positive regulation of cold-induced thermogenesis (GO:0120162),1/97,0.3227503083951877,0.388767416930567,0,0,2.613924050632912,2.9560247424777546,ACADL
GO_Biological_Process_2021,glycosaminoglycan biosynthetic process (GO:0006024),1/97,0.3227503083951877,0.388767416930567,0,0,2.613924050632912,2.9560247424777546,LUM
GO_Biological_Process_2021,antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886),1/98,0.3254725054176833,0.3907776683170244,0,0,2.5868458828135195,2.903675755319197,HLA-DQB1
GO_Biological_Process_2021,regulation of peptidyl-serine phosphorylation (GO:0033135),1/98,0.3254725054176833,0.3907776683170244,0,0,2.5868458828135195,2.903675755319197,RAMP3
GO_Biological_Process_2021,organic anion transport (GO:0015711),1/99,0.3281838968307512,0.3933965289958278,0,0,2.5603203306639117,2.852660692992061,SLCO2A1
GO_Biological_Process_2021,"negative regulation of transcription, DNA-templated (GO:0045892)",5/948,0.329465196324697,0.3934556370669822,0,0,1.3416048073524214,1.4895630983149926,IRX2;ELF3;GATA6;AEBP1;LDB2
GO_Biological_Process_2021,antigen processing and presentation of peptide antigen via MHC class II (GO:0002495),1/100,0.3308845249727721,0.3934556370669822,0,0,2.534330648254699,2.8029337896230078,HLA-DQB1
GO_Biological_Process_2021,cell-matrix adhesion (GO:0007160),1/100,0.3308845249727721,0.3934556370669822,0,0,2.534330648254699,2.8029337896230078,COL3A1
GO_Biological_Process_2021,positive regulation of translation (GO:0045727),1/100,0.3308845249727721,0.3934556370669822,0,0,2.534330648254699,2.8029337896230078,CD28
GO_Biological_Process_2021,organic acid transport (GO:0015849),1/100,0.3308845249727721,0.3934556370669822,0,0,2.534330648254699,2.8029337896230078,SLC6A14
GO_Biological_Process_2021,epithelial cell differentiation (GO:0030855),1/101,0.3335744319949784,0.3947563453592887,0,0,2.508860759493671,2.75445126797071,GATA6
GO_Biological_Process_2021,positive regulation of cell cycle process (GO:0090068),1/101,0.3335744319949784,0.3947563453592887,0,0,2.508860759493671,2.75445126797071,CD28
GO_Biological_Process_2021,positive regulation of protein localization to membrane (GO:1905477),1/101,0.3335744319949784,0.3947563453592887,0,0,2.508860759493671,2.75445126797071,RAMP3
GO_Biological_Process_2021,positive regulation of nucleic acid-templated transcription (GO:1903508),3/511,0.3353803748753079,0.3954044623258081,0,0,1.4888025360466306,1.6265017990851585,COL1A1;CD86;GATA6
GO_Biological_Process_2021,positive regulation of cellular protein metabolic process (GO:0032270),1/102,0.3362536600102222,0.3954044623258081,0,0,2.4838952249655346,2.707171233721936,CD28
GO_Biological_Process_2021,regulation of cell death (GO:0010941),1/102,0.3362536600102222,0.3954044623258081,0,0,2.4838952249655346,2.707171233721936,RAMP3
GO_Biological_Process_2021,calcium-mediated signaling (GO:0019722),1/102,0.3362536600102222,0.3954044623258081,0,0,2.4838952249655346,2.707171233721936,SLC8A1
GO_Biological_Process_2021,antigen processing and presentation of exogenous peptide antigen (GO:0002478),1/103,0.338922250782982,0.396656640506266,0,0,2.459419210722264,2.6610535796837214,HLA-DQB1
GO_Biological_Process_2021,cellular response to organonitrogen compound (GO:0071417),1/103,0.338922250782982,0.396656640506266,0,0,2.459419210722264,2.6610535796837214,KCNE1
GO_Biological_Process_2021,chromatin remodeling (GO:0006338),1/103,0.338922250782982,0.396656640506266,0,0,2.459419210722264,2.6610535796837214,FOXA1
GO_Biological_Process_2021,regulation of insulin secretion (GO:0050796),1/104,0.3415802460386983,0.3991378623003372,0,0,2.435418458891484,2.616059891311161,RAPGEF4
GO_Biological_Process_2021,positive regulation of cellular metabolic process (GO:0031325),1/105,0.344227687389332,0.4015989686208874,0,0,2.411879259980526,2.572153360737684,RAMP3
GO_Biological_Process_2021,protein processing (GO:0016485),1/106,0.3468646161229741,0.4034068106007003,0,0,2.38878842676311,2.529298706870077,AEBP1
GO_Biological_Process_2021,protein localization to nucleus (GO:0034504),1/106,0.3468646161229741,0.4034068106007003,0,0,2.38878842676311,2.529298706870077,COL1A1
GO_Biological_Process_2021,regulation of protein ubiquitination (GO:0031396),1/109,0.3547127381263195,0.4112450807652017,0,0,2.3220815752461323,2.40671449508126,FAM107A
GO_Biological_Process_2021,lipid transport (GO:0006869),1/109,0.3547127381263195,0.4112450807652017,0,0,2.3220815752461323,2.40671449508126,SLCO2A1
GO_Biological_Process_2021,regulation of interleukin-6 production (GO:0032675),1/110,0.3573080270815959,0.4136077318167616,0,0,2.300661944025084,2.3677424553608226,CLEC7A
GO_Biological_Process_2021,Fc-epsilon receptor signaling pathway (GO:0038095),1/111,0.3598930079996321,0.4153042176294355,0,0,2.2796317606444187,2.329666239434918,ITK
GO_Biological_Process_2021,regulation of protein serine/threonine kinase activity (GO:0071900),1/111,0.3598930079996321,0.4153042176294355,0,0,2.2796317606444187,2.329666239434918,SLC8A1
GO_Biological_Process_2021,Fc receptor signaling pathway (GO:0038093),1/112,0.3624677212018948,0.4169783707469859,0,0,2.258980499486829,2.29245825980257,ITK
GO_Biological_Process_2021,regulation of cytoskeleton organization (GO:0051493),1/112,0.3624677212018948,0.4169783707469859,0,0,2.258980499486829,2.29245825980257,FAM107A
GO_Biological_Process_2021,sulfur compound biosynthetic process (GO:0044272),1/113,0.3650322070290576,0.4192784792810537,0,0,2.2386980108499097,2.2560920023156177,LUM
GO_Biological_Process_2021,activation of protein kinase activity (GO:0032147),1/114,0.3675865055671711,0.42026068895353,0,0,2.218774504312759,2.2205419772662376,CD86
GO_Biological_Process_2021,negative regulation of cell motility (GO:2000146),1/114,0.3675865055671711,0.42026068895353,0,0,2.218774504312759,2.2205419772662376,CLDN5
GO_Biological_Process_2021,positive regulation of kinase activity (GO:0033674),1/114,0.3675865055671711,0.42026068895353,0,0,2.218774504312759,2.2205419772662376,ROS1
GO_Biological_Process_2021,cellular amide metabolic process (GO:0043603),1/115,0.3701306567796328,0.4212223118565761,0,0,2.199200532978015,2.18578367070219,AEBP1
GO_Biological_Process_2021,cellular response to molecule of bacterial origin (GO:0071219),1/115,0.3701306567796328,0.4212223118565761,0,0,2.199200532978015,2.18578367070219,CD86
GO_Biological_Process_2021,positive regulation of protein metabolic process (GO:0051247),1/115,0.3701306567796328,0.4212223118565761,0,0,2.199200532978015,2.18578367070219,CD86
GO_Biological_Process_2021,ion transport (GO:0006811),1/116,0.3726647005055463,0.423456673468783,0,0,2.1799669785360485,2.151793499223222,SLC8A1
GO_Biological_Process_2021,negative regulation of cellular macromolecule biosynthetic process (GO:2000113),3/547,0.3748420013552767,0.4252794571951304,0,0,1.3877005347593585,1.3616820815947526,GRB7;ELF3;GATA6
GO_Biological_Process_2021,negative regulation of response to external stimulus (GO:0032102),1/118,0.3777026238035576,0.4272185165582923,0,0,2.142486205777345,2.086027628877412,CDH5
GO_Biological_Process_2021,regulation of protein binding (GO:0043393),1/118,0.3777026238035576,0.4272185165582923,0,0,2.142486205777345,2.086027628877412,CLDN5
GO_Biological_Process_2021,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280),1/119,0.380206582168749,0.4293961704249799,0,0,2.124222269899163,2.054209043937956,CLEC7A
GO_Biological_Process_2021,cellular response to lipopolysaccharide (GO:0071222),1/120,0.3827005907792814,0.4315559853468492,0,0,2.106265290926497,2.023072746572937,CD86
GO_Biological_Process_2021,cellular response to interferon-gamma (GO:0071346),1/121,0.3851846885778534,0.4336980863805268,0,0,2.088607594936709,1.9925992102016856,HLA-DQB1
